          45          45          45
  2.249693153749340E-003   15980.2898396066        21560.7977507294     
  3.079357039827819E-003   15557.8916274276        21554.9586044375     
  3.698555276977636E-003  -15467.3439829799        21473.5894014665     
  5.066808739634627E-003  -16186.1594527465        21453.3209494857     
  5.264312216094629E-003  -16028.4952317517        21583.1142549716     
  7.385512318536382E-003  -16187.0444184237        3018.13418830608     
  6.879864328586718E-003  -16186.5296713564        2697.88928198474     
  7.727509666575662E-003  -16187.2105577369        2697.94253621110     
  7.237310665750599E-003  -16187.2843565320        2697.88928198518     
  2.258175127073806E-003   16063.8393020503        21552.1510019400     
  2.945521602800919E-003  -16181.7435249816        7233.88730067525     
  3.831226607860792E-003  -15980.4630742508        21578.0213016476     
  8.100802485660063E-003  -16187.3356789511        2697.89214017550     
  9.776651260507226E-003  -16166.7167214300        2697.88928198474     
  1.205449320352374E-002  -16160.7193306010        2697.88928198478     
  1.054539249939407E-002  -16183.4761133571        21583.1142543925     
  1.116323621428541E-002  -15901.2432208148        21580.6755039142     
  1.141543937281158E-002  -15979.7431706478        21583.1142558779     
  2.278960754707714E-003   10582.1366077398        21556.8262067722     
  2.870141577942022E-003  -15122.2229405813        21411.9311987656     
  3.958619080795795E-003  -16187.3356631402        2697.92604697007     
  1.079223100921213E-002  -4516.14520054151        2697.88928199005     
  1.202726372448161E-002  -16187.2119424945        2697.88928198474     
  1.900590783974267E-002  -16183.5031221219        2697.88928625128     
  2.382082283983351E-002  -9189.34686223004        2722.52688104959     
  2.750928629269571E-002  -16165.0845130642        2770.25717453695     
  2.724309103793916E-002  -16125.7737409741        21583.0553260691     
  2.334093102765026E-003  -15271.4837108414        21407.6725887227     
  2.955165904746229E-003  -16155.2225644260        6880.26444186909     
  4.751130049227821E-003  -16173.6630677398        2703.54253842262     
  1.076649980835527E-002  -16172.4442943052        21583.1138190368     
  1.440546956170843E-002  -16032.9968282483        21583.1142558779     
  2.043169901478993E-002  -16114.1420609856        21583.1029446849     
  2.372077040014203E-002  -16182.4264083800        21580.1208308225     
  6.556832999936832E-002  -16147.0046575865        2697.88928198658     
  5.287607320494686E-002  -16187.3226809414        3405.89600562154     
  2.248282036157844E-003   16027.0872342227        21561.2778574691     
  3.035886053658995E-003  -15413.9339202388        2710.91805058529     
  5.652849725050264E-003  -16187.3356913335        2698.49409355335     
  1.504627268013489E-002  -16098.7006011987        21583.1142558692     
  3.225387805520791E-002  -16183.4050562231        2698.77277994819     
  6.647286866994891E-002  -16183.1697304270        21569.8843508091     
  0.273702109631190       -16176.1786392286        7691.17880146534     
  4.170029017489823E-002  -16166.9543494885        21582.2386824908     
  0.112198383367931       -16187.3330977414        6983.18785110145     
