          45           1           1
  1.209109863433726E-035  -245.853998473252        165.167969408720     
  4.021557036215922E-035  -245.853998473252        165.167969408720     
  1.822337939631468E-034  -245.853998473252        165.167969408720     
  2.448970066009685E-002  -245.853998473252        165.167969408720     
  3.732922245145546E-034  -245.853998473252        165.167969408720     
  3.785202394937973E-034  -245.853998473252        165.167969408720     
  3.037482675342159E-034  -245.853998473252        165.167969408720     
  1.520904890661307E-034  -245.853998473252        165.167969408720     
  1.665882869191853E-034  -245.853998473252        165.167969408720     
  1.279057672199443E-035  -245.853998473252        165.167969408720     
  5.958525756669831E-035  -245.853998473252        165.167969408720     
  1.227590033170795E-033  -245.853998473252        165.167969408720     
  3.481327921645699E-034  -245.853998473252        165.167969408720     
  2.124688631469304E-034  -245.853998473252        165.167969408720     
  1.334516057593322E-034  -245.853998473252        165.167969408720     
  1.292489788031926E-034  -245.853998473252        165.167969408720     
  1.248160748675444E-034  -245.853998473252        165.167969408720     
  8.780331024841796E-035  -245.853998473252        165.167969408720     
  1.268415117459183E-035  -245.853998473252        165.167969408720     
  7.777519359800286E-035  -245.853998473252        165.167969408720     
  1.398552804952930E-034  -245.853998473252        165.167969408720     
  2.386895484355308E-034  -245.853998473252        165.167969408720     
  3.141497352765312E-034  -245.853998473252        165.167969408720     
  5.714293789054966E-034  -245.853998473252        165.167969408720     
  5.244185489852536E-034  -245.853998473252        165.167969408720     
  5.480063626075932E-002  -245.853998473252        165.167969408720     
  5.937985195287379E-034  -245.853998473252        165.167969408720     
  1.473674035686128E-035  -245.853998473252        165.167969408720     
  9.211401686362108E-035  -245.853998473252        165.167969408720     
  8.453860051873153E-035  -245.853998473252        165.167969408720     
  3.760434463582294E-034  -245.853998473252        165.167969408720     
  6.772916202355431E-034  -245.853998473252        165.167969408720     
  0.471817246839041       -245.853998473252        165.167969408720     
  0.158430580741435       -245.853998473252        165.167969408720     
  0.222396728058771       -245.853998473252        165.167969408720     
  5.431578339616226E-034  -245.853998473252        165.167969408720     
  1.501684152035133E-035  -245.853998473252        165.167969408720     
  4.807605802808884E-035  -245.853998473252        165.167969408720     
  7.728269193109698E-035  -245.853998473252        165.167969408720     
  1.433942517153473E-002  -245.853998473252        165.167969408720     
  5.405588538227520E-002  -245.853998473252        165.167969408720     
  1.048755821533764E-033  -245.853998473252        165.167969408720     
  3.879525672479102E-034  -245.853998473252        165.167969408720     
  1.395767749439929E-034  -245.853998473252        165.167969408720     
  8.659789784186024E-035  -245.853998473252        165.167969408720     
